,Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
256,2023-01-16 14:30:00-05:00,XRPUSDT,0.3913,0.3928,0.3903,0.3927,3830475.0,0.3833731401291368,Buy,0.3747645,False,False,True,0.3833731401291368,0.00300704725592,23.52237025267993,-0.112
257,2023-01-17 13:30:00-05:00,XRPUSDT,0.39,0.3935,0.3898,0.3922,10153524.0,0.382925711633606,Buy,0.3783649,False,False,True,0.382925711633606,0.0028346471168483,13.726241795080076,-0.1483999999999999
258,2023-01-19 05:30:00-05:00,XRPUSDT,0.3867,0.3895,0.3865,0.3895,7277108.0,0.380102139307205,Buy,0.3826058,True,True,False,0.4041,0.0029375773436435,17.379510138443116,0.1770999999999999
259,2023-01-22 12:00:00-05:00,XRPUSDT,0.4073,0.4122,0.4066,0.4107,7854323.0,0.3993029986004842,Buy,0.3972846,False,False,True,0.3993029986004842,0.0028786013223069,15.86581353487474,-0.1316000000000002
260,2023-01-22 20:00:00-05:00,XRPUSDT,0.4033,0.4126,0.4033,0.4095,33372578.0,0.3970701418434831,Buy,0.3983601,True,True,False,0.4163,0.0032884361095303,22.840913715028417,0.2002000000000005
261,2023-01-25 15:00:00-05:00,XRPUSDT,0.4117,0.4144,0.4116,0.4143,7846660.0,0.4050339458207048,Buy,0.411311,True,False,False,0.4143,0.0027769835295502,26.423303166177835,0.0378000000000001
265,2023-01-31 20:30:00-05:00,XRPUSDT,0.403,0.4032,0.4012,0.4023,3951404.0,0.4094234695385031,Sell,0.4138737,False,False,True,0.4094234695385031,0.0025134740301342,23.09005228795525,-0.0742000000000003
267,2023-02-04 18:30:00-05:00,XRPUSDT,0.4153,0.4155,0.4083,0.4109,32084416.0,0.4193323812998623,Sell,0.4158656,True,True,False,0.4028,0.0020752114052887,35.99480740089973,0.1217999999999998
271,2023-02-12 16:00:00-05:00,XRPUSDT,0.3821,0.3822,0.3789,0.38,11263558.0,0.3849491665844828,Sell,0.3944058,True,True,False,0.3723,0.0012509235388016,22.40136135060492,0.084
272,2023-02-13 19:30:00-05:00,XRPUSDT,0.3677,0.368,0.3658,0.3663,5480587.0,0.3737290669518189,Sell,0.3882325,False,False,True,0.3737290669518189,0.0023336843654476,21.158769259029867,-0.1343999999999999
275,2023-02-20 04:30:00-05:00,XRPUSDT,0.3917,0.3934,0.3907,0.393,11052838.0,0.3857017647723936,Buy,0.3886656,True,True,False,0.3934,0.0022504573447669,30.78315215856387,0.1085000000000001
276,2023-02-22 08:30:00-05:00,XRPUSDT,0.3912,0.3977,0.3906,0.3957,24186446.0,0.3849855846483563,Buy,0.3903187,False,False,True,0.3849855846483563,0.0028080464914731,23.775543994467284,-0.1371999999999996
278,2023-02-26 21:30:00-05:00,XRPUSDT,0.3763,0.3772,0.3757,0.3759,2860634.0,0.3807639674806382,Sell,0.3836164,True,False,False,0.3759,0.0013554236456629,12.86060687141463,0.021
280,2023-02-28 19:00:00-05:00,XRPUSDT,0.3761,0.3763,0.3749,0.375,3595695.0,0.3818883511325334,Sell,0.3802175,False,False,True,0.3818883511325334,0.0020586373907981,18.6302295199546,-0.0727999999999997
282,2023-03-01 20:30:00-05:00,XRPUSDT,0.3804,0.3806,0.3779,0.378,8512369.0,0.3847726875774115,Sell,0.3797063,True,True,False,0.3674,0.0017884013014137,13.466394878181994,0.1483999999999999
284,2023-03-02 20:00:00-05:00,XRPUSDT,0.3778,0.3781,0.3664,0.3674,49692467.0,0.3807571928356173,Sell,0.3787353,True,False,False,0.3674,0.0021687213011494,25.932101124051727,0.049
